"Date","Market","State","Market Size","Product Type","Product","Type","Sales","Profit","Margin","COGS","Total Expenses","Marketing","Inventory","Budget Profit","Budget Margin","Budget Sales","Budget COGS"
08/01/2003,"South","Texas","Major Market","Smoothie","Chocolate","Decaf",375,65,214,142,146,49,1610,115,222,381,124
08/01/2003,"South","Texas","Major Market","Coffee","Columbian","Regular",2322,888,1389,1104,387,316,4828,1342,1454,3112,1114
08/01/2003,"South","Texas","Major Market","Espresso","Decaf Espresso","Decaf",823,351,439,374,144,90,2092,386,474,832,269
08/01/2003,"South","Texas","Major Market","Coffee","Decaf Irish Cream","Decaf",437,127,240,170,84,51,1555,233,343,497,223
08/01/2003,"South","Texas","Major Market","Smoothie","Lemon","Decaf",279,66,162,107,114,34,1429,95,172,255,112
08/01/2003,"West","Utah","Small Market","Coffee","Amaretto","Regular",403,76,238,172,134,46,3889,141,228,409,175
08/01/2003,"West","Utah","Small Market","Espresso","Caffe Latte","Regular",289,113,173,98,77,31,2722,116,123,240,96
08/01/2003,"West","Utah","Small Market","Espresso","Caffe Mocha","Regular",566,182,324,293,114,77,2006,203,280,596,235
08/01/2003,"West","Utah","Small Market","Smoothie","Chocolate","Decaf",556,148,299,178,126,67,1197,219,284,450,161
08/01/2003,"West","Utah","Small Market","Coffee","Columbian","Regular",330,50,177,143,151,45,1303,150,235,403,182
08/01/2003,"West","Utah","Small Market","Tea","Darjeeling","Regular",588,7,289,203,293,209,1170,34,187,296,144
08/01/2003,"West","Utah","Small Market","Espresso","Decaf Espresso","Decaf",267,103,187,114,70,27,2794,104,137,228,110
08/01/2003,"West","Utah","Small Market","Coffee","Decaf Irish Cream","Decaf",576,96,307,231,210,88,2195,189,320,594,312
08/01/2003,"West","Utah","Small Market","Tea","Earl Grey","Regular",352,65,211,160,117,52,767,115,159,243,65
08/01/2003,"West","Utah","Small Market","Tea","Green Tea","Regular",254,-34,130,93,154,36,724,32,105,125,37
08/01/2003,"West","Utah","Small Market","Smoothie","Lemon","Decaf",627,153,308,205,178,72,1730,225,295,455,143
08/01/2003,"West","Utah","Small Market","Smoothie","Blueberry","Decaf",467,-144,70,427,213,125,5513,-98,66,389,372
08/01/2003,"West","Washington","Small Market","Espresso","Caffe Latte","Regular",264,60,132,108,72,29,1878,100,150,232,69
08/01/2003,"West","Washington","Small Market","Espresso","Caffe Mocha","Regular",434,64,271,223,179,83,1420,69,243,434,200
08/01/2003,"West","Washington","Small Market","Smoothie","Chocolate","Decaf",889,250,477,307,201,103,4089,282,371,719,237
08/01/2003,"West","Washington","Small Market","Coffee","Columbian","Regular",799,237,375,276,184,89,1657,400,632,860,339
08/01/2003,"West","Washington","Small Market","Tea","Darjeeling","Regular",436,127,246,138,109,48,1282,115,149,279,96
08/01/2003,"West","Washington","Small Market","Espresso","Decaf Espresso","Decaf",795,279,447,359,169,102,3290,272,402,628,281
08/01/2003,"West","Washington","Small Market","Coffee","Decaf Irish Cream","Decaf",942,132,581,490,534,422,2214,378,787,1282,522
08/01/2003,"West","Washington","Small Market","Tea","Earl Grey","Regular",286,66,191,127,107,32,1610,96,144,216,67
08/01/2003,"West","Washington","Small Market","Tea","Green Tea","Regular",361,-29,229,165,243,152,2358,38,192,277,68
08/01/2003,"West","Washington","Small Market","Smoothie","Lemon","Decaf",413,160,247,158,82,41,2731,199,206,283,139
08/01/2003,"Central","Wisconsin","Small Market","Coffee","Amaretto","Regular",435,64,261,229,187,67,1398,99,290,432,207
08/01/2003,"Central","Wisconsin","Small Market","Espresso","Caffe Mocha","Regular",700,241,450,352,180,121,3517,359,515,790,430
08/01/2003,"Central","Wisconsin","Small Market","Smoothie","Chocolate","Decaf",409,150,261,146,126,47,1329,176,275,363,128
08/01/2003,"Central","Wisconsin","Small Market","Coffee","Columbian","Regular",1263,111,613,400,588,428,2181,188,630,1049,515
08/01/2003,"Central","Wisconsin","Small Market","Tea","Darjeeling","Regular",281,67,181,124,101,34,1803,38,153,229,93
08/01/2003,"Central","Wisconsin","Small Market","Espresso","Decaf Espresso","Decaf",260,60,146,106,79,33,1933,96,151,289,111
08/01/2003,"Central","Wisconsin","Small Market","Coffee","Decaf Irish Cream","Decaf",834,241,492,316,229,102,1728,332,491,828,358
08/01/2003,"Central","Wisconsin","Small Market","Tea","Earl Grey","Regular",400,-23,173,146,263,131,2092,34,211,285,92
08/01/2003,"Central","Wisconsin","Small Market","Smoothie","Lemon","Decaf",572,240,345,191,101,62,3056,262,252,431,151
07/01/2003,"West","California","Major Market","Coffee","Amaretto","Regular",286,-455,-197,562,280,155,5916,-443,-357,310,609
07/01/2003,"West","California","Major Market","Espresso","Caffe Latte","Regular",1730,499,949,860,351,230,5449,591,1041,1524,754
07/01/2003,"West","California","Major Market","Espresso","Caffe Mocha","Regular",1443,155,847,579,686,447,3596,206,626,1192,459
07/01/2003,"West","California","Major Market","Smoothie","Chocolate","Decaf",953,500,604,416,145,112,3657,506,526,864,350
07/01/2003,"West","California","Major Market","Coffee","Columbian","Regular",3411,1311,1894,1332,577,404,9812,1548,2388,3828,1486
07/01/2003,"West","California","Major Market","Tea","Darjeeling","Regular",905,405,558,301,141,114,3107,332,308,577,191
07/01/2003,"West","California","Major Market","Espresso","Decaf Espresso","Decaf",2072,932,1182,883,406,346,6685,958,1094,2008,1035
07/01/2003,"West","California","Major Market","Coffee","Decaf Irish Cream","Decaf",798,-508,-129,769,418,268,10564,-580,-121,951,929
07/01/2003,"West","California","Major Market","Tea","Earl Grey","Regular",854,381,458,354,131,100,1968,254,308,554,207
07/01/2003,"West","California","Major Market","Tea","Green Tea","Regular",487,99,262,178,177,61,2241,72,186,242,96
07/01/2003,"West","California","Major Market","Smoothie","Lemon","Decaf",1730,762,997,972,369,293,4460,763,988,1694,838
07/01/2003,"West","California","Major Market","Smoothie","Blueberry","Decaf",751,237,374,278,130,82,1822,256,393,627,206
07/01/2003,"Central","Colorado","Major Market","Coffee","Amaretto","Regular",776,376,463,339,121,95,3259,451,528,755,370
07/01/2003,"Central","Colorado","Major Market","Espresso","Caffe Mocha","Regular",775,390,409,292,144,92,1921,493,595,777,338
07/01/2003,"Central","Colorado","Major Market","Smoothie","Chocolate","Decaf",1047,246,515,449,232,117,4570,280,505,818,406
07/01/2003,"Central","Colorado","Major Market","Coffee","Columbian","Regular",649,257,410,271,136,100,1616,222,382,687,291
07/01/2003,"Central","Colorado","Major Market","Tea","Darjeeling","Regular",433,40,221,152,163,66,1449,69,194,306,135
07/01/2003,"Central","Colorado","Major Market","Espresso","Decaf Espresso","Decaf",425,114,252,174,167,51,2500,166,345,455,197
07/01/2003,"Central","Colorado","Major Market","Coffee","Decaf Irish Cream","Decaf",928,497,618,358,168,119,3593,460,608,1077,376
07/01/2003,"Central","Colorado","Major Market","Tea","Earl Grey","Regular",341,71,211,169,112,49,3356,64,165,314,140
07/01/2003,"Central","Colorado","Major Market","Tea","Green Tea","Regular",293,78,175,163,88,48,1877,97,167,293,96
07/01/2003,"Central","Colorado","Major Market","Smoothie","Lemon","Decaf",279,-39,196,158,230,130,1701,0,197,272,102
07/01/2003,"Central","Colorado","Major Market","Smoothie","Blueberry","Decaf",368,69,213,148,152,55,1438,67,158,297,152
07/01/2003,"East","Connecticut","Small Market","Espresso","Caffe Mocha","Regular",427,-18,241,171,248,150,2011,64,234,367,144
07/01/2003,"East","Connecticut","Small Market","Coffee","Columbian","Regular",806,280,441,323,229,91,3889,336,463,630,272
07/01/2003,"East","Connecticut","Small Market","Tea","Darjeeling","Regular",278,111,212,126,64,32,2913,182,211,263,98
07/01/2003,"East","Connecticut","Small Market","Espresso","Decaf Espresso","Decaf",346,56,172,141,134,45,1397,62,181,254,159
07/01/2003,"East","Connecticut","Small Market","Tea","Green Tea","Regular",194,48,113,72,47,16,2798,78,114,181,74
07/01/2003,"East","Connecticut","Small Market","Smoothie","Lemon","Decaf",524,109,324,265,218,84,2366,151,290,466,156
07/01/2003,"East","Connecticut","Small Market","Smoothie","Blueberry","Decaf",487,111,267,229,145,62,3569,134,219,365,134
07/01/2003,"East","Florida","Major Market","Espresso","Caffe Mocha","Regular",967,123,590,417,438,377,2666,222,548,1062,368
07/01/2003,"East","Florida","Major Market","Smoothie","Chocolate","Decaf",398,145,184,177,97,53,1828,104,191,263,95
07/01/2003,"East","Florida","Major Market","Coffee","Columbian","Regular",925,397,562,425,240,145,2847,393,532,805,353
07/01/2003,"East","Florida","Major Market","Tea","Darjeeling","Regular",400,145,215,167,83,40,2726,147,245,388,142
07/01/2003,"East","Florida","Major Market","Espresso","Decaf Espresso","Decaf",782,217,458,344,172,116,2130,280,476,853,282
07/01/2003,"East","Florida","Major Market","Coffee","Decaf Irish Cream","Decaf",1235,500,653,538,210,157,2268,408,606,1008,398
07/01/2003,"East","Florida","Major Market","Tea","Green Tea","Regular",450,192,276,186,82,51,2474,216,274,580,225
07/01/2003,"East","Florida","Major Market","Smoothie","Lemon","Decaf",388,62,296,200,204,80,1540,105,185,325,144
07/01/2003,"East","Florida","Major Market","Smoothie","Blueberry","Decaf",766,169,322,275,166,94,4192,164,292,448,211
07/01/2003,"Central","Illinois","Major Market","Espresso","Caffe Mocha","Regular",2295,887,1312,958,417,303,5094,1164,1399,2287,1144
07/01/2003,"Central","Illinois","Major Market","Smoothie","Chocolate","Decaf",994,381,527,349,125,81,3224,434,476,667,235
07/01/2003,"Central","Illinois","Major Market","Coffee","Columbian","Regular",1977,684,1010,762,367,238,4424,739,1235,1664,807
07/01/2003,"Central","Illinois","Major Market","Tea","Darjeeling","Regular",680,294,461,313,130,74,1991,292,382,698,263
07/01/2003,"Central","Illinois","Major Market","Espresso","Decaf Espresso","Decaf",1775,587,896,905,388,256,5979,788,1012,1883,1194
07/01/2003,"Central","Illinois","Major Market","Coffee","Decaf Irish Cream","Decaf",1389,569,799,578,250,162,2907,521,712,1254,587
07/01/2003,"Central","Illinois","Major Market","Tea","Earl Grey","Regular",477,113,286,199,176,65,2203,102,252,397,132
07/01/2003,"Central","Illinois","Major Market","Smoothie","Lemon","Decaf",708,278,410,297,117,108,1798,227,344,543,258
07/01/2003,"Central","Illinois","Major Market","Smoothie","Blueberry","Decaf",1102,457,573,471,178,104,3395,498,591,933,354
07/01/2003,"Central","Iowa","Small Market","Coffee","Amaretto","Regular",200,48,110,73,66,25,2605,96,124,230,56
07/01/2003,"Central","Iowa","Small Market","Espresso","Caffe Mocha","Regular",160,48,99,59,46,17,2960,62,96,161,66
07/01/2003,"Central","Iowa","Small Market","Smoothie","Chocolate","Decaf",2380,857,1285,924,468,341,6350,738,1264,2305,895
07/01/2003,"Central","Iowa","Small Market","Coffee","Columbian","Regular",275,31,132,136,103,37,3432,69,155,206,93
07/01/2003,"Central","Iowa","Small Market","Tea","Darjeeling","Regular",1939,510,903,827,394,285,6059,506,864,1432,718
07/01/2003,"Central","Iowa","Small Market","Espresso","Decaf Espresso","Decaf",136,113,167,0,40,0,2074,161,167,166,0
07/01/2003,"Central","Iowa","Small Market","Coffee","Decaf Irish Cream","Decaf",179,42,110,75,64,23,2134,71,100,159,67
07/01/2003,"Central","Iowa","Small Market","Tea","Earl Grey","Regular",2107,702,1267,1028,461,305,6294,638,985,1595,819
07/01/2003,"Central","Iowa","Small Market","Smoothie","Lemon","Decaf",1235,573,779,460,250,157,2950,490,715,1106,454
07/01/2003,"South","Louisiana","Small Market","Espresso","Caffe Latte","Regular",326,-24,242,170,281,157,-1195,0,153,283,132
07/01/2003,"South","Louisiana","Small Market","Espresso","Caffe Mocha","Regular",332,101,211,150,107,42,1314,89,163,318,99
07/01/2003,"South","Louisiana","Small Market","Smoothie","Chocolate","Decaf",344,112,203,147,90,55,1914,147,217,280,138
07/01/2003,"South","Louisiana","Small Market","Coffee","Columbian","Regular",281,135,210,138,84,37,2741,161,261,378,202
07/01/2003,"South","Louisiana","Small Market","Espresso","Decaf Espresso","Decaf",350,73,207,126,103,36,1739,72,158,195,100
07/01/2003,"South","Louisiana","Small Market","Coffee","Decaf Irish Cream","Decaf",478,184,283,194,94,49,2619,344,374,604,221
07/01/2003,"South","Louisiana","Small Market","Smoothie","Lemon","Decaf",573,118,308,251,194,95,1947,117,352,558,231
07/01/2003,"East","Massachusetts","Major Market","Espresso","Caffe Mocha","Regular",347,22,259,115,223,122,1949,71,201,349,117
07/01/2003,"East","Massachusetts","Major Market","Coffee","Columbian","Regular",2566,1678,1975,172,179,59,-4617,2164,2287,1942,138
07/01/2003,"East","Massachusetts","Major Market","Tea","Darjeeling","Regular",226,49,109,88,55,22,2871,103,155,193,65
07/01/2003,"East","Massachusetts","Major Market","Tea","Green Tea","Regular",143,32,84,71,59,16,1691,69,105,127,37
07/01/2003,"East","Massachusetts","Major Market","Smoothie","Lemon","Decaf",427,33,188,175,178,59,1422,64,144,263,99
07/01/2003,"East","Massachusetts","Major Market","Espresso","Regular Espresso","Regular",880,312,531,521,212,142,4343,327,486,1022,459
07/01/2003,"Central","Missouri","Small Market","Espresso","Caffe Mocha","Regular",317,107,185,105,70,31,3060,139,216,315,146
07/01/2003,"Central","Missouri","Small Market","Smoothie","Chocolate","Decaf",542,-4,246,211,247,169,1262,31,257,350,161
07/01/2003,"Central","Missouri","Small Market","Coffee","Columbian","Regular",530,110,319,270,217,92,2029,122,328,561,298
07/01/2003,"Central","Missouri","Small Market","Tea","Darjeeling","Regular",386,54,212,157,127,43,968,100,204,274,95
07/01/2003,"Central","Missouri","Small Market","Espresso","Decaf Espresso","Decaf",341,114,206,128,67,40,3136,158,284,400,142
07/01/2003,"Central","Missouri","Small Market","Coffee","Decaf Irish Cream","Decaf",458,116,240,188,150,72,3376,118,231,380,192
07/01/2003,"Central","Missouri","Small Market","Tea","Earl Grey","Regular",292,3,158,122,186,51,678,0,147,269,105
07/01/2003,"Central","Missouri","Small Market","Tea","Green Tea","Regular",314,0,164,123,163,51,849,0,126,231,108
07/01/2003,"Central","Missouri","Small Market","Smoothie","Lemon","Decaf",675,-43,164,376,234,129,4105,0,126,444,339
07/01/2003,"West","Nevada","Small Market","Espresso","Caffe Latte","Regular",133,105,133,0,37,0,1903,107,156,128,0
07/01/2003,"West","Nevada","Small Market","Espresso","Caffe Mocha","Regular",201,56,119,96,71,27,2636,73,98,193,77
07/01/2003,"West","Nevada","Small Market","Smoothie","Chocolate","Decaf",1334,151,770,596,646,546,3503,267,715,1179,451
07/01/2003,"West","Nevada","Small Market","Coffee","Columbian","Regular",244,-4,150,134,181,46,891,69,219,294,131
07/01/2003,"West","Nevada","Small Market","Tea","Darjeeling","Regular",2012,821,1391,1000,438,314,6141,667,872,1434,676
07/01/2003,"West","Nevada","Small Market","Espresso","Decaf Espresso","Decaf",178,40,108,58,62,20,2465,72,86,140,36
07/01/2003,"West","Nevada","Small Market","Coffee","Decaf Irish Cream","Decaf",267,32,132,130,115,34,3326,89,200,337,129
07/01/2003,"West","Nevada","Small Market","Tea","Earl Grey","Regular",1834,471,983,874,303,266,6151,427,648,1327,634
07/01/2003,"West","Nevada","Small Market","Tea","Green Tea","Regular",94,-1359,-891,785,430,355,16986,-881,-636,0,521
07/01/2003,"West","Nevada","Small Market","Smoothie","Lemon","Decaf",2044,654,1109,768,412,249,3995,710,845,1631,697
07/01/2003,"West","Nevada","Small Market","Smoothie","Blueberry","Decaf",1291,448,713,455,229,148,3331,496,627,1095,452
07/01/2003,"East","New Hampshire","Small Market","Coffee","Amaretto","Regular",504,182,312,218,117,73,1095,246,292,451,164
07/01/2003,"East","New Hampshire","Small Market","Espresso","Caffe Mocha","Regular",478,-3,271,203,302,171,1181,34,266,429,151
07/01/2003,"East","New Hampshire","Small Market","Coffee","Columbian","Regular",622,163,327,211,177,61,1700,192,306,548,226
07/01/2003,"East","New Hampshire","Small Market","Tea","Darjeeling","Regular",205,57,135,88,64,25,3057,114,148,222,76
07/01/2003,"East","New Hampshire","Small Market","Tea","Green Tea","Regular",167,115,135,0,49,0,1862,114,134,130,0
07/01/2003,"East","New Hampshire","Small Market","Smoothie","Lemon","Decaf",326,0,168,113,143,37,828,30,150,203,67
07/01/2003,"East","New Hampshire","Small Market","Espresso","Regular Espresso","Regular",347,0,170,147,156,52,775,33,176,252,100
07/01/2003,"South","New Mexico","Small Market","Espresso","Caffe Latte","Regular",295,3,166,131,176,46,-786,38,129,236,103
07/01/2003,"South","New Mexico","Small Market","Espresso","Caffe Mocha","Regular",463,-3,266,189,297,191,1282,0,255,437,169
07/01/2003,"South","New Mexico","Small Market","Smoothie","Chocolate","Decaf",207,65,130,80,62,24,2761,75,87,179,67
07/01/2003,"South","New Mexico","Small Market","Coffee","Columbian","Regular",593,169,358,204,167,74,1701,232,400,608,251
07/01/2003,"South","New Mexico","Small Market","Espresso","Decaf Espresso","Decaf",361,59,236,135,132,47,743,72,151,251,98
07/01/2003,"South","New Mexico","Small Market","Coffee","Decaf Irish Cream","Decaf",542,-34,141,418,202,121,4647,31,211,623,490
07/01/2003,"South","New Mexico","Small Market","Smoothie","Lemon","Decaf",256,34,156,111,106,28,3604,60,138,236,107
07/01/2003,"East","New York","Major Market","Espresso","Caffe Mocha","Regular",260,-948,-314,505,611,578,8579,-879,-282,204,500
07/01/2003,"East","New York","Major Market","Coffee","Columbian","Regular",3048,1123,1684,1152,647,387,8180,1307,1994,3001,1143
07/01/2003,"East","New York","Major Market","Tea","Darjeeling","Regular",1046,511,621,402,158,124,3917,529,651,1094,464
07/01/2003,"East","New York","Major Market","Tea","Earl Grey","Regular",832,375,479,356,150,117,3567,374,545,930,378
07/01/2003,"East","New York","Major Market","Tea","Green Tea","Regular",790,326,504,284,126,75,2204,430,469,948,309
